C-TUM_ICD10_3ST-0;C-BERJ-0;C-BUNDESLAND-0;C-KRE_GESCHLECHT-0;F-KRE
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-1;GESCHLECHT-2;17
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-2;GESCHLECHT-1;29
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-2;GESCHLECHT-2;92
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-3;GESCHLECHT-1;58
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-3;GESCHLECHT-2;127
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-4;GESCHLECHT-1;31
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-4;GESCHLECHT-2;51
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-5;GESCHLECHT-1;18
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-5;GESCHLECHT-2;37
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-6;GESCHLECHT-1;33
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-6;GESCHLECHT-2;89
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-7;GESCHLECHT-1;27
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-7;GESCHLECHT-2;95
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-8;GESCHLECHT-1;12
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-8;GESCHLECHT-2;15
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-9;GESCHLECHT-1;64
TUM_ICD10_3ST-C73;BERJ-2011;BUNDESLAND-9;GESCHLECHT-2;161
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-1;GESCHLECHT-1;17
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-1;GESCHLECHT-2;28
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-2;GESCHLECHT-1;26
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-2;GESCHLECHT-2;78
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-3;GESCHLECHT-1;68
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-3;GESCHLECHT-2;127
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-4;GESCHLECHT-1;14
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-4;GESCHLECHT-2;48
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-5;GESCHLECHT-1;8
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-5;GESCHLECHT-2;36
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-6;GESCHLECHT-1;42
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-6;GESCHLECHT-2;98
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-7;GESCHLECHT-1;32
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-7;GESCHLECHT-2;78
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-8;GESCHLECHT-1;9
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-8;GESCHLECHT-2;15
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-9;GESCHLECHT-1;41
TUM_ICD10_3ST-C73;BERJ-2012;BUNDESLAND-9;GESCHLECHT-2;144
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-1;GESCHLECHT-1;5
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-1;GESCHLECHT-2;26
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-2;GESCHLECHT-1;37
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-2;GESCHLECHT-2;76
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-3;GESCHLECHT-1;43
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-3;GESCHLECHT-2;92
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-4;GESCHLECHT-1;18
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-4;GESCHLECHT-2;56
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-5;GESCHLECHT-1;14
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-5;GESCHLECHT-2;47
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-6;GESCHLECHT-1;42
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-6;GESCHLECHT-2;101
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-7;GESCHLECHT-1;42
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-7;GESCHLECHT-2;118
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-8;GESCHLECHT-1;6
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-8;GESCHLECHT-2;15
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-9;GESCHLECHT-1;27
TUM_ICD10_3ST-C73;BERJ-2013;BUNDESLAND-9;GESCHLECHT-2;93
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-1;GESCHLECHT-1;7
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-1;GESCHLECHT-2;11
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-2;GESCHLECHT-1;34
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-2;GESCHLECHT-2;75
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-3;GESCHLECHT-1;55
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-3;GESCHLECHT-2;108
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-4;GESCHLECHT-1;19
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-4;GESCHLECHT-2;46
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-5;GESCHLECHT-1;21
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-5;GESCHLECHT-2;44
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-6;GESCHLECHT-1;49
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-6;GESCHLECHT-2;100
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-7;GESCHLECHT-1;43
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-7;GESCHLECHT-2;108
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-8;GESCHLECHT-1;9
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-8;GESCHLECHT-2;12
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-9;GESCHLECHT-1;37
TUM_ICD10_3ST-C73;BERJ-2014;BUNDESLAND-9;GESCHLECHT-2;101
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-1;GESCHLECHT-1;8
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-1;GESCHLECHT-2;18
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-2;GESCHLECHT-1;28
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-2;GESCHLECHT-2;63
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-3;GESCHLECHT-1;31
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-3;GESCHLECHT-2;94
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-4;GESCHLECHT-1;23
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-4;GESCHLECHT-2;48
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-5;GESCHLECHT-1;19
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-5;GESCHLECHT-2;45
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-6;GESCHLECHT-1;41
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-6;GESCHLECHT-2;81
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-7;GESCHLECHT-1;40
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-7;GESCHLECHT-2;93
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-8;GESCHLECHT-1;7
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-8;GESCHLECHT-2;17
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-9;GESCHLECHT-1;31
TUM_ICD10_3ST-C73;BERJ-2015;BUNDESLAND-9;GESCHLECHT-2;91
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-1;GESCHLECHT-1;5
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-1;GESCHLECHT-2;22
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-2;GESCHLECHT-1;32
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-2;GESCHLECHT-2;73
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-3;GESCHLECHT-1;38
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-3;GESCHLECHT-2;96
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-4;GESCHLECHT-1;28
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-4;GESCHLECHT-2;45
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-5;GESCHLECHT-1;20
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-5;GESCHLECHT-2;44
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-6;GESCHLECHT-1;24
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-6;GESCHLECHT-2;74
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-7;GESCHLECHT-1;38
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-7;GESCHLECHT-2;103
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-8;GESCHLECHT-1;5
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-8;GESCHLECHT-2;15
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-9;GESCHLECHT-1;44
TUM_ICD10_3ST-C73;BERJ-2016;BUNDESLAND-9;GESCHLECHT-2;109
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-1;GESCHLECHT-1;12
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-1;GESCHLECHT-2;23
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-2;GESCHLECHT-1;31
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-2;GESCHLECHT-2;69
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-3;GESCHLECHT-1;47
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-3;GESCHLECHT-2;103
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-4;GESCHLECHT-1;19
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-4;GESCHLECHT-2;44
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-5;GESCHLECHT-1;18
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-5;GESCHLECHT-2;51
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-6;GESCHLECHT-1;17
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-6;GESCHLECHT-2;71
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-7;GESCHLECHT-1;37
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-7;GESCHLECHT-2;119
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-8;GESCHLECHT-1;7
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-8;GESCHLECHT-2;13
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-9;GESCHLECHT-1;40
TUM_ICD10_3ST-C73;BERJ-2017;BUNDESLAND-9;GESCHLECHT-2;107
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-1;GESCHLECHT-1;11
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-1;GESCHLECHT-2;20
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-2;GESCHLECHT-1;36
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-2;GESCHLECHT-2;61
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-3;GESCHLECHT-1;50
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-3;GESCHLECHT-2;79
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-4;GESCHLECHT-1;17
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-4;GESCHLECHT-2;48
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-5;GESCHLECHT-1;9
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-5;GESCHLECHT-2;23
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-6;GESCHLECHT-1;40
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-6;GESCHLECHT-2;82
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-7;GESCHLECHT-1;31
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-7;GESCHLECHT-2;64
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-8;GESCHLECHT-1;8
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-8;GESCHLECHT-2;11
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-9;GESCHLECHT-1;35
TUM_ICD10_3ST-C73;BERJ-2018;BUNDESLAND-9;GESCHLECHT-2;103
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-1;GESCHLECHT-1;7
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-1;GESCHLECHT-2;27
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-2;GESCHLECHT-1;40
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-2;GESCHLECHT-2;73
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-3;GESCHLECHT-1;48
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-3;GESCHLECHT-2;84
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-4;GESCHLECHT-1;37
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-4;GESCHLECHT-2;73
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-5;GESCHLECHT-1;16
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-5;GESCHLECHT-2;39
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-6;GESCHLECHT-1;45
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-6;GESCHLECHT-2;94
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-7;GESCHLECHT-1;24
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-7;GESCHLECHT-2;67
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-8;GESCHLECHT-1;9
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-8;GESCHLECHT-2;10
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-9;GESCHLECHT-1;42
TUM_ICD10_3ST-C73;BERJ-2019;BUNDESLAND-9;GESCHLECHT-2;98
TUM_ICD10_3ST-C74;BERJ-1983;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1983;BUNDESLAND-2;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1983;BUNDESLAND-2;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1983;BUNDESLAND-4;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1983;BUNDESLAND-4;GESCHLECHT-2;3
TUM_ICD10_3ST-C74;BERJ-1983;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1983;BUNDESLAND-6;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1983;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1983;BUNDESLAND-9;GESCHLECHT-1;4
TUM_ICD10_3ST-C74;BERJ-1983;BUNDESLAND-9;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1984;BUNDESLAND-1;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1984;BUNDESLAND-2;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1984;BUNDESLAND-2;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1984;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1984;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1984;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1984;BUNDESLAND-4;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1984;BUNDESLAND-6;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1984;BUNDESLAND-6;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1984;BUNDESLAND-7;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-2;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-2;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-3;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-3;GESCHLECHT-2;5
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-4;GESCHLECHT-2;4
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-6;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-6;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1985;BUNDESLAND-9;GESCHLECHT-2;3
TUM_ICD10_3ST-C74;BERJ-1986;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1986;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1986;BUNDESLAND-3;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1986;BUNDESLAND-4;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1986;BUNDESLAND-4;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1986;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1986;BUNDESLAND-6;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1986;BUNDESLAND-8;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1986;BUNDESLAND-9;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1986;BUNDESLAND-9;GESCHLECHT-2;4
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-3;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-3;GESCHLECHT-2;3
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-5;GESCHLECHT-2;4
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-6;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-7;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-7;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-9;GESCHLECHT-1;4
TUM_ICD10_3ST-C74;BERJ-1987;BUNDESLAND-9;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1988;BUNDESLAND-2;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1988;BUNDESLAND-3;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1988;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1988;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1988;BUNDESLAND-6;GESCHLECHT-2;3
TUM_ICD10_3ST-C74;BERJ-1988;BUNDESLAND-7;GESCHLECHT-1;4
TUM_ICD10_3ST-C74;BERJ-1988;BUNDESLAND-7;GESCHLECHT-2;3
TUM_ICD10_3ST-C74;BERJ-1988;BUNDESLAND-9;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1988;BUNDESLAND-9;GESCHLECHT-2;6
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-2;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-2;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-3;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-3;GESCHLECHT-2;3
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-4;GESCHLECHT-1;4
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-6;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-7;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-7;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-8;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-9;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1989;BUNDESLAND-9;GESCHLECHT-2;4
TUM_ICD10_3ST-C74;BERJ-1990;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1990;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1990;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1990;BUNDESLAND-3;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1990;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1990;BUNDESLAND-4;GESCHLECHT-2;6
TUM_ICD10_3ST-C74;BERJ-1990;BUNDESLAND-6;GESCHLECHT-1;4
TUM_ICD10_3ST-C74;BERJ-1990;BUNDESLAND-6;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1990;BUNDESLAND-7;GESCHLECHT-1;5
TUM_ICD10_3ST-C74;BERJ-1990;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-1;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-2;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-2;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-4;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-4;GESCHLECHT-2;7
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-6;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-6;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-8;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-8;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-9;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1991;BUNDESLAND-9;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-2;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-4;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-4;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-6;GESCHLECHT-2;4
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-7;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-8;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1992;BUNDESLAND-9;GESCHLECHT-2;3
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-2;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-2;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-4;GESCHLECHT-2;5
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-6;GESCHLECHT-1;3
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-6;GESCHLECHT-2;3
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-7;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-7;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-8;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-8;GESCHLECHT-2;1
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-9;GESCHLECHT-1;4
TUM_ICD10_3ST-C74;BERJ-1993;BUNDESLAND-9;GESCHLECHT-2;2
TUM_ICD10_3ST-C74;BERJ-1994;BUNDESLAND-1;GESCHLECHT-1;2
TUM_ICD10_3ST-C74;BERJ-1994;BUNDESLAND-2;GESCHLECHT-1;2
